,sample_id,split,gender,discipline,clinical_experience,country,question_type,prompt,question,question_clean,answer_options,correct_answer,answer_rationale,specialty,region_specific,mentions_Africa,mentions_age,mentions_gender,tier,neg_percent,quality,rated_african,rated_correct,rated_omission,rated_hallucination,rated_reasonable,rated_harmful,rated_bias,version
15062,96eaeb62267f24ba169c8856aa3f2cdf5a889f099333f137988992d5fe52feb2,test,Female,Medicine,Licensed Professional,NG,mcq,,"The most common complication of Hysterosalpingography is:
          
          
           
           
","The most common complication of Hysterosalpingography is:
     
     
      
      
","{""option1"": ""Cervical laceration"", ""option2"": ""Vaso-vagal attack"", ""option3"": ""Haemorrhage"", ""option4"": ""Uterine perforation"", ""option5"": ""Flare-up of Pelvic inflammatory disease.""}",option5,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15063,1ddf80ca7fb1021e7e896ab2026499bd021b9be0b5cb2743eb71dde029feaf0b,test,Female,Medicine,Licensed Professional,NG,mcq,,"A 40-year old presented to the gynaecologist with complaints of profuse vaginal discharge. There was no discharge from the cervix on speculum examination. The diagnosis of bacteria vaginosis was made based on the following on microscopy except:

       
","A 40-year old presented to the gynaecologist with complaints of profuse vaginal discharge. There was no discharge from the cervix on speculum examination. The diagnosis of bacteria vaginosis was made based on the following on microscopy except:

    
","{""option1"": ""Abundance of gram variable coccobacilli"", ""option2"": ""Absence of lactobacill"", ""option3"": ""Abundance of polymorphs"", ""option4"": ""Presence of Clue cells"", ""option5"": ""Presence of Bacteroides.""}",option3,,Obstetrics_and_Gynecology,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v3
15064,ce6a853b4e2eb17d2be443848f4604cc54c19a09467298b4147885d2a35c65d7,test,Female,Medicine,Licensed Professional,NG,mcq,,"Congenital adrenal hyperplasia:			



","Congenital adrenal hyperplasia:			



","{""option1"": ""Is the most common cause of ambiguous genitalia"", ""option2"": ""The commonest  enzyme deficiency is 11-hydroxylase deficiency"", ""option3"": ""The genotype is 46 XY"", ""option4"": ""It is an autosomal dominant disorder"", ""option5"": ""The gonads are testis""}",option1,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15065,dd0eb43a3f03d5e8220130326325a463b07ebb1bb6e4145e3b1aa26355fbeb4c,test,Female,Medicine,Licensed Professional,NG,mcq,,"SRY gene is located on			





","SRY gene is located on			





","{""option1"": ""Short arm of y chromosome"", ""option2"": ""Long arm of y chromosome"", ""option3"": ""Short arm of x chromosome"", ""option4"": ""Long arm of x chromosome"", ""option5"": ""Short arm of chromosome no 10""}",option1,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15066,a91a97644a12139bd7b5310d377cffa6794bd72bfa61c251a6d4c1f7462da37c,test,Female,Medicine,Licensed Professional,NG,mcq,,"The following hormone is significantly raised in polycystic ovarian syndrome			

 



","The following hormone is significantly raised in polycystic ovarian syndrome			

 



","{""option1"": ""17-OH Progesterone"", ""option2"": ""Follicle stimulating hormone"", ""option3"": ""Luteinizing hormone"", ""option4"": ""Thyroid stimulating hormone"", ""option5"": ""Oestrogen""}",option3,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15067,e9b6cfce5db29bfc191f4b1c5a2583da03665e4af3741ac277c84349201cc61f,test,Female,Medicine,Licensed Professional,NG,mcq,,"A woman underwent a surgical evacuation of the uterus following a failed intrauterine pregnancy. Histological analysis of products of conception showed complete molar pregnancy. She was subsequently treated with single agent chemotherapy. She returns after completion of treatment and wishes to conceive again, how long should she wait?



 
 
","A woman underwent a surgical evacuation of the uterus following a failed intrauterine pregnancy. Histological analysis of products of conception showed complete molar pregnancy. She was subsequently treated with single agent chemotherapy. She returns after completion of treatment and wishes to conceive again, how long should she wait?



 
 
","{""option1"": ""1 month"", ""option2"": ""3 months"", ""option3"": ""6 months"", ""option4"": ""12 months"", ""option5"": ""18 months""}",option4,,Obstetrics_and_Gynecology,No,0.0,0.0,1.0,expert,0.0,,0.0,,,,,,,v3
15068,e1c2f693b9dc8381e7822e86cecf7b7e04ded83c537d0415a9a2bf3c91549fc3,test,Female,Medicine,Licensed Professional,NG,mcq,,"The following are normal physiological changes that occur in pregnancy:
 


","The following are normal physiological changes that occur in pregnancy:
 


","{""option1"": ""There is usually the fourth heart sound"", ""option2"": ""The plasma volume expands by 70 %"", ""option3"": ""The red cell mass increases by  18-25 %"", ""option4"": ""The expansion of the plasma volume and red cell mass expansion are synchronous"", ""option5"": ""Haemoglobin concentration in the second trimester is the same as the pre-pregnancy level.""}",option3,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15069,2e2bf300683ebd7447d7ceba3cf2c6100c6d2982236ffe4866daa500b9f30032,test,Female,Medicine,Licensed Professional,NG,mcq,,"The first step in the assessment of post-term gestation is:



","The first step in the assessment of post-term gestation is:



","{""option1"": ""To choose between induction of labour and an elective caesarean section"", ""option2"": ""Determination of the fetal weight by ultrasonography"", ""option3"": ""Non stress test"", ""option4"": ""Contraction stress test"", ""option5"": ""To ascertain the true length of gestation.""}",option5,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15070,aa3372d8c0342c42b95df8e019088bdfc9eab839a8b58e0e9a3e2d97c18aef1c,test,Female,Medicine,Licensed Professional,NG,mcq,,"The following statement is true regarding prevention of preterm labor:




","The following statement is true regarding prevention of preterm labor:




","{""option1"": ""Cases with history of preterm labor require prophylactic parenteral tocolytic therapy"", ""option2"": ""Parenteral tocolytic therapy can be used with rupture of membranes"", ""option3"": ""Twin pregnancy requires more bed rest and in some cases parenteral tocolytic therapy"", ""option4"": ""Parenteral  tocolytic therapy can be used with cervical dilatation up to 6 cm"", ""option5"": ""Pregnant women exerting heavy work are advised to have more rest and oral tocolysis.""}",option3,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15071,9687de2f4edebee6c3cc313cd5bfaad0c184f53e18ee1283dfb6092b54c5ad34,test,Female,Medicine,Licensed Professional,NG,mcq,,"A 24-year old woman has had three first-trimester spontaneous miscarriges. Which of the following statements concerning chromosomal aberrations in abortions is true?




","A 24-year old woman has had three first-trimester spontaneous miscarriges. Which of the following statements concerning chromosomal aberrations in abortions is true?




","{""option1"": ""45x is more prevalent in chromosomally abnormal term babies than in spontaneously aborted pregnancies"", ""option2"": ""Approximately 20% of first trimester spontaneous miscarriages have chromosomal abnormalities"", ""option3"": ""Trisomy 21 is the most common trisomy in abortuses"", ""option4"": ""Despite the relatively high frequency of Down syndrome at term, most Down foetuses abort spontaneously."", ""option5"": ""Stillbirths have twice the incidence of chromosomal abnormalities as live births""}",option4,,Obstetrics_and_Gynecology,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v3
15072,01500efd07508686e4fb7a7198211ce33192c0501f035417b59bb550eb28da14,test,Female,Medicine,Licensed Professional,NG,mcq,,"A 20 year-old woman presents to the clinic with abdominal pain. Through further questioning, the woman reveals that she was sexually assaulted at a party 3 weeks ago by a male friend whom she recently started dating. She has not revealed to anybody and has not reported to the police. Her abdominal/pelic examination are normal. Which of the following  is the best management to offer her?




","A 20 year-old woman presents to the clinic with abdominal pain. Through further questioning, the woman reveals that she was sexually assaulted at a party 3 weeks ago by a male friend whom she recently started dating. She has not revealed to anybody and has not reported to the police. Her abdominal/pelic examination are normal. Which of the following is the best management to offer her?




","{""option1"": ""Counsel her to sue the male friend"", ""option2"": ""Prescribe antidepressant"", ""option3"": ""Prescribe emergency contraception"", ""option4"": ""Test for and treat sexually transmitted infections"", ""option5"": ""Order Computerised Tomography of the abdomen and pelvis.""}",option4,,Obstetrics_and_Gynecology,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v3
15073,4e1cb43cd33a7239f50f0fbb43c5b06e3506f6d7b6a942f0ae917d8cc4dae4c0,test,Female,Medicine,Licensed Professional,NG,mcq,,"A 21-year old woman presents with left lower quadrant pain. A 7-cm firm adnexal mass is palpated. Ultrasound confirms a complex adnexal mass with solid components that appears to contain a tooth. What percentage of  these tumours are bilateral?




","A 21-year old woman presents with left lower quadrant pain. A 7-cm firm adnexal mass is palpated. Ultrasound confirms a complex adnexal mass with solid components that appears to contain a tooth. What percentage of these tumours are bilateral?




","{""option1"": ""Less than 1 %"", ""option2"": ""2%-3%"", ""option3"": ""10%"", ""option4"": ""50%"", ""option5"": ""Greater than 75%.""}",option3,,Obstetrics_and_Gynecology,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v3
15074,50ba0a0cd7396f3ac02877f85034fc12c379b8338498d500bfc60eafc6f35c1c,test,Female,Medicine,Licensed Professional,NG,mcq,,"A 29-year old G3P2 presents to the emergency room with complaints of abdominal discomfort for 2 weeks. Her vital signs are stable. A pregnancy test is positive and an ultrasound of the abdomen and pelvis reveals a viable 16-week gestation located behind a normal appearing uterus. Both ovaries appear normal. No free fluid is noted. Which of the following is the most likely cause of these findings?



 

","A 29-year old G 3 P 2 presents to the emergency room with complaints of abdominal discomfort for 2 weeks. Her vital signs are stable. A pregnancy test is positive and an ultrasound of the abdomen and pelvis reveals a viable 16-week gestation located behind a normal appearing uterus. Both ovaries appear normal. No free fluid is noted. Which of the following is the most likely cause of these findings?



 

","{""option1"": ""Ectopic ovarian tissue"", ""option2"": ""Fistula between the peritoneum and uterine cavity"", ""option3"": ""Primary peritoneal implantation of the fertilized ovum"", ""option4"": ""Tubal abortion"", ""option5"": ""Uterine rupture of prior caesarean section scar.""}",option4,,Obstetrics_and_Gynecology,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v3
15075,ae75c16ba68ef8823d568cf130bb22e98a98fca4379a2c10e3ce28eae4f535c5,test,Female,Medicine,Licensed Professional,NG,mcq,,"A 50-year old woman is diagnosed with cervical cancer. Which lymph node group would be the first involved in metastatic spread of this disease  beyond the cervix and the uterus?





","A 50-year old woman is diagnosed with cervical cancer. Which lymph node group would be the first involved in metastatic spread of this disease beyond the cervix and the uterus?





","{""option1"": ""Common iliac nodes"", ""option2"": ""Sacral nodes"", ""option3"": ""External iliac nodes"", ""option4"": ""Paracervical nodes"", ""option5"": ""Para-aortic nodes""}",option4,,Obstetrics_and_Gynecology,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v3
15076,6fe5696141d8887dae7de442ac3853f99bd4cb1019b7482cc19be821ec95a80f,test,Female,Medicine,Licensed Professional,NG,mcq,,"A 20-year old female and her partner, a 20-year-old man presents for counselling for sexual dysfunction. Prior to their relationship, neither had been sexually active. Both deny any medical problems. Which type of male/female sexual dysfunction has the lowest cure rate?




","A 20-year old female and her partner, a 20-year-old man presents for counselling for sexual dysfunction. Prior to their relationship, neither had been sexually active. Both deny any medical problems. Which type of male/female sexual dysfunction has the lowest cure rate?




","{""option1"": ""Premature ejaculation"", ""option2"": ""Vaginismus"", ""option3"": ""Primary impotence"", ""option4"": ""Secondary impotence"", ""option5"": ""Female orgasmic dysfunction""}",option3,,Obstetrics_and_Gynecology,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v3
15077,3ab984fad86b6c546f21264d28bc87eb6b86e8944af5e856d62f755022b4de8d,test,Female,Medicine,Licensed Professional,NG,mcq,,"After an initial pregnancy resulted in a spontaneous loss in the first trimester, your patient is concerned about the possibility of this recurring. Which of the following is the most appropriate answer regarding the chance of recurrence?




","After an initial pregnancy resulted in a spontaneous loss in the first trimester, your patient is concerned about the possibility of this recurring. Which of the following is the most appropriate answer regarding the chance of recurrence?




","{""option1"": ""It depends on the genetic makeup of the prior abortus"", ""option2"": ""It is not different than it was prior to the miscarriage"", ""option3"": ""It has increased to approximately 50 %"", ""option4"": ""It has increased most likely to greater than 50%"", ""option5"": ""It depends on the sex of the prior aborted  fetus""}",option2,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15078,a547fe67c04e395e248d42ff5e4fe79ec3cd1dd14bee1284f591354bc889a602,test,Female,Medicine,Licensed Professional,NG,mcq,,"A mother brings her 12-year old daughter to the clinic because she is concerned that most of the other girls in her daughter’s class have already started having their period. She thinks her daughter hasn’t shown any evidence of going into puberty yet. Knowing the usual first sign of the onset of puberty, you should ask the mother which of the following questions?





","A mother brings her 12-year old daughter to the clinic because she is concerned that most of the other girls in her daughter’s class have already started having their period. She thinks her daughter hasn’t shown any evidence of going into puberty yet. Knowing the usual first sign of the onset of puberty, you should ask the mother which of the following questions?





","{""option1"": ""Has your daughter had any acne?"", ""option2"": ""Has your daughter started to develop breasts?"", ""option3"": ""Does your daughter have any axillary or pubic hair?"", ""option4"": ""Has your daughter started her growth spurt?"", ""option5"": ""Has your daughter has any vaginal spotting?""}",option2,,Obstetrics_and_Gynecology,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v3
15079,3b177cbcb8cb49d582b2ced3f3eddd859e69d77dacf93312d91967e24c89825f,test,Female,Medicine,Licensed Professional,NG,mcq,,"A 22-year old primigravida at 14 weeks gestation presents to the antenatal clinic with a recent exposure to her 3 year old nephew who had a rubella viral infection. In which time period does maternal infection with this virus carry the greatest risk for congenital rubella syndrome in the fetus?





","A 22-year old primigravida at 14 weeks gestation presents to the antenatal clinic with a recent exposure to her 3 year old nephew who had a rubella viral infection. In which time period does maternal infection with this virus carry the greatest risk for congenital rubella syndrome in the fetus?





","{""option1"": ""Preconception"", ""option2"": ""First trimester"", ""option3"": ""Second trimester"", ""option4"": ""Third trimester"", ""option5"": ""Postpartum""}",option2,,Obstetrics_and_Gynecology,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v3
15080,ea56487083a223e978953a89ad46a2ea6b9d8acc8d7987ee3d5e6bfa5b17d4d5,test,Female,Medicine,Licensed Professional,NG,mcq,,"A 78-year old woman complains of leakage of urine. Which of the following is the most common cause of this condition in this age range:





","A 78-year old woman complains of leakage of urine. Which of the following is the most common cause of this condition in this age range:





","{""option1"": ""Anatomic stress incontinence"", ""option2"": ""Urethral diverticulum"", ""option3"": ""Overflow incontinence"", ""option4"": ""Urge incontinence"", ""option5"": ""Fistula.""}",option4,,Obstetrics_and_Gynecology,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v3
15081,e8191f922b3486199094d4ab367cf77b67465220b4470683662823f38c7cc5a2,test,Female,Medicine,Licensed Professional,NG,mcq,,"A 20 year old unbooked  primigravida was referred  from a traditional birth attendants home having been in labour  for 20 hours. A diagnosis of Obstructed labour was made at the centre she was referred to. The pathological retraction ring which is one of the features of obstructed labour is caused by:





","A 20 year old unbooked primigravida was referred from a traditional birth attendants home having been in labour for 20 hours. A diagnosis of Obstructed labour was made at the centre she was referred to. The pathological retraction ring which is one of the features of obstructed labour is caused by:





","{""option1"": ""Thinning of the lower uterine segment"", ""option2"": ""Thinning of the upper uterine segment"", ""option3"": ""Thickening of the lower uterine segment."", ""option4"": ""Thickening of the mid-uterine segment"", ""option5"": ""Persistent localized annular spasm.""}",option1,,Obstetrics_and_Gynecology,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v3
15082,bf6a3378d5d52d033f5a185c0313050bbf4cb030118fe94cebba5d9eed17db95,test,Female,Medicine,Licensed Professional,NG,mcq,,"Post-patum haemorrhage is one of the leading causes of maternal mortality world wide.
Causes of secondary postpartum haemorrhage include:





","Post-patum haemorrhage is one of the leading causes of maternal mortality world wide.
Causes of secondary postpartum haemorrhage include:





","{""option1"": ""Uterine atony"", ""option2"": ""Hypofibrinogenaemia"", ""option3"": ""Choriocarcinoma"", ""option4"": ""Vaginal and perineal laceration"", ""option5"": ""Acute puerperal inversion""}",option3,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15083,97ee47a1b5ae147c754f43efedac42052d7b7ae82dbc8d76219eed37640ae4ee,test,Female,Medicine,Licensed Professional,NG,mcq,,"Which of the following is true regarding the management of multifetal pregnancy:



","Which of the following is true regarding the management of multifetal pregnancy:



","{""option1"": ""More frequent antenatal visits are required to avoid preeclampsia"", ""option2"": ""More iron and vitamin supplements is required during pregnancy to avoid neonatal anaemia."", ""option3"": ""If delivery of the second twin is delayed more than 30 minutes, caesarean section is indicated"", ""option4"": ""Ergometrine is given after delivery of the first twin"", ""option5"": ""Caesarean section is indicated if the presentation of the first twin is breech""}",option5,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15084,c4219eaf1990860467a8264032231950a83f5ef5b5c3bee5003577689f74fb52,test,Female,Medicine,Licensed Professional,NG,mcq,,"Pelvic type plays a major role in labour. The typical female pelvis is not characterized by the following:





","Pelvic type plays a major role in labour. The typical female pelvis is not characterized by the following:





","{""option1"": ""Parallel or slightly converging walls"", ""option2"": ""An oblique diameter at the inlet of 12-12.5 cm"", ""option3"": ""A transverse diameter greater than the antero-posterior  diameter  at the outlet."", ""option4"": ""A subpubic angle of more than 90 degrees"", ""option5"": ""A smoothly curved sacrum.""}",option3,,Obstetrics_and_Gynecology,No,0.0,0.0,1.0,expert,0.0,,0.0,,,,,,,v3
15085,6f4aa0748fdaeabcbda5ddabdc1466b642cdf05b852262dc25d392564b8dc4d6,test,Female,Medicine,Licensed Professional,NG,mcq,,"The major advantage of a mediolateral episiotomy is:




","The major advantage of a mediolateral episiotomy is:




","{""option1"": ""Less blood loss"", ""option2"": ""Easy surgical repair"", ""option3"": ""Less  postoperative pain"", ""option4"": ""Less incidence of third and fourth degree extensions"", ""option5"": ""Less incidence of dyspareunia.""}",option4,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15086,c0a240c02d1885ff68cfbe58d15506aa9c38d57bcc6d6b7bbcd9cda131b7da4c,test,Female,Medicine,Licensed Professional,NG,mcq,,"True statement  regarding  emesis and hyperemesis gravidarum  is:


 


","True statement regarding emesis and hyperemesis gravidarum is:


 


","{""option1"": ""Less than 25% of pregnant women experience morning sickness"", ""option2"": ""Emesis gravidarum  usually starts around the 4th to the 6th week"", ""option3"": ""Emesis gravidarum usually improves or disappears spontaneously about the 6th week"", ""option4"": ""Emesis gravidarum does not turn into hyperemesis  gravidarum"", ""option5"": ""The onset of hyperemesis is usually acute\\\\""}",option2,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15087,dcf7b07da2ce1eb4a596203ed7c4d88db336c89f4a3dcefe28ed827ef1748e32,test,Female,Medicine,Licensed Professional,NG,mcq,,"A 25 year old multiparous was seen at the booking clinic with a blood pressure of 150/95 mmHg and 1+ protein in the urine. The blood pressure was repeated after 6 hours with no difference in the reading. She was 32 weeks pregnant and not a known hypertensive.  Ultrasound scan revealed twin pregnancy. What is the risk factor identified for this condition in this case:


","A 25 year old multiparous was seen at the booking clinic with a blood pressure of 150/95 mmHg and 1+ protein in the urine. The blood pressure was repeated after 6 hours with no difference in the reading. She was 32 weeks pregnant and not a known hypertensive. Ultrasound scan revealed twin pregnancy. What is the risk factor identified for this condition in this case:


","{""option1"": ""Chronic hypertension"", ""option2"": ""Low socio-economic status"", ""option3"": ""Vesicular mole"", ""option4"": ""Multiple gestation"", ""option5"": ""Antiphospolipid antibody syndrome.""}",option4,,Obstetrics_and_Gynecology,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v3
15088,a2e6d78655d9d8a5d9aa3981d97b21ddfbc3de29003a8db156a80e2a7ad12de1,test,Female,Medicine,Licensed Professional,NG,mcq,,"Which of the following is not a risk factor for Postpartum depression?



 

","Which of the following is not a risk factor for Postpartum depression?



 

","{""option1"": ""Unmarried"", ""option2"": ""low self esteem"", ""option3"": ""Family support"", ""option4"": ""Poor relationship with partner"", ""option5"": ""Financial problems""}",option3,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15089,ba091e758ae4d80f326a47310ed69ef794e9284309de51186596e0de4173bc35,test,Female,Medicine,Licensed Professional,NG,mcq,,"Which of the following is wrong concerning the placenta?




","Which of the following is wrong concerning the placenta?




","{""option1"": ""Has about 15-20 cotyledons"", ""option2"": ""Diameter of 15-20 cm."", ""option3"": ""Weighs between 500-600gms or 1/6th of the baby weight"", ""option4"": ""Thickness is about 2.5 cm at its center and gradually tapers towards the periphery."", ""option5"": ""It has 3 edges""}",option5,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15090,dedbb5e2f215fafa048d452326f4d9c0ec4eb8b5c21d0d34ba4f7ae92e5e4e68,test,Female,Medicine,Licensed Professional,NG,mcq,,"Which is not a component of Biophysical profile





","Which is not a component of Biophysical profile





","{""option1"": ""Amniotic fluid volume"", ""option2"": ""Fetal breathing movement"", ""option3"": ""Maternal body movement"", ""option4"": ""Fetal tone"", ""option5"": ""CTG""}",option3,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15091,08926cd1d18edbd433c28ac872fe3f87b76c1c63669988825845322938533b0b,test,Female,Medicine,Licensed Professional,NG,mcq,,"An infant is delivered preterm and taken to the neonatal unit. Which problem is most likely to be experienced?


","An infant is delivered preterm and taken to the neonatal unit. Which problem is most likely to be experienced?


","{""option1"": ""Incomplete formation of the epidermis from the mesoderm."", ""option2"": ""Excessive vernix formation."", ""option3"": ""Lanugo shedding."", ""option4"": ""Thermoregulation due to thin skin."", ""option5"": ""Lack of hair follicle development.""}",option4,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15092,a0a096bf0e014e2e423f20fd923d0abf146baab1486f77a89bcb46be1e8cd933,test,Female,Medicine,Licensed Professional,NG,mcq,,"Features of Turners syndrome includes the following except?




","Features of Turners syndrome includes the following except?




","{""option1"": ""Coarctation of the aorta"", ""option2"": ""Short stature"", ""option3"": ""Absent vagina"", ""option4"": ""Scoliosis"", ""option5"": ""Cubitus valgus""}",option3,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15093,7678d600b2321c8f3f52bbbee5e3f16df033259831ee7690f05deb920c627f62,test,Female,Medicine,Licensed Professional,NG,mcq,,"The following are drugs used in the management of severe pre-eclampsia except? 





","The following are drugs used in the management of severe pre-eclampsia except? 





","{""option1"": ""Methyldopa."", ""option2"": ""Frusemide."", ""option3"": ""Labetalol."", ""option4"": ""Nifedipine"", ""option5"": ""Apresoline""}",option2,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15094,68818be3919e45ab89641a03bedb8f452105457be9dfc242caccb431e0ce0287,test,Female,Medicine,Licensed Professional,NG,mcq,,"First-trimester abortion may be due to the following except?





","First-trimester abortion may be due to the following except?





","{""option1"": ""Inadequate Progesterone production"", ""option2"": ""Chromosomal abnormality of the fetus"", ""option3"": ""Maternal diabetes"", ""option4"": ""Incompetence of the internal cervical os"", ""option5"": ""Cytotoxic drugs""}",option4,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15095,2015a32092cbc8143cf6ac0b8f5cb70aa81f8c9d451c6336a1c3be14c94b3e79,test,Female,Medicine,Licensed Professional,NG,mcq,,"Components of Manchester Repair include the following except?





","Components of Manchester Repair include the following except?





","{""option1"": ""Posterior colpoperineuraphy"", ""option2"": ""Cervical amputation"", ""option3"": ""Fixation of the cardinal ligament"", ""option4"": ""Anterior colpoperineurraphy"", ""option5"": ""Anterior colporrhaphy""}",option4,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15096,6b6f4996ac5f78df1e499e15e6222c151be0e4efb5ae263391aa63f04f9e5600,test,Female,Medicine,Licensed Professional,NG,mcq,,"Which of the following is not included in a reactive CTG


","Which of the following is not included in a reactive CTG


","{""option1"": ""a normal baseline should be 110-160bpm"", ""option2"": ""normal amplitude of baseline variability should be 5-25bpm"", ""option3"": ""There should be at least 2 episodes of late decelerations."", ""option4"": ""normally 2 or more accelerations should be present in 20 minutes."", ""option5"": ""maternally perceived fetal movements should be associated with accelerations""}",option3,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15097,c4787538f2383f0a827d09624575c6cf2e614bfca8e0622f69e5a303e3cd6954,test,Female,Medicine,Licensed Professional,NG,mcq,," A pregnant woman with gestational diabetes asks you about the increased risks to her fetus. You describe all of the following except: 





"," A pregnant woman with gestational diabetes asks you about the increased risks to her fetus. You describe all of the following except: 





","{""option1"": ""Hypermagnesaemia."", ""option2"": ""Traumatic delivery."", ""option3"": ""Neonatal jaundice."", ""option4"": ""Polycythaemia."", ""option5"": ""Hypoglycaemia.""}",option1,,Obstetrics_and_Gynecology,No,0.0,0.0,1.0,expert,0.0,,0.0,,,,,,,v3
15098,0d49bde749cca02ee9092d688b543a8f9310dc88d94457902e257b4194afe005,test,Female,Medicine,Licensed Professional,NG,mcq,,"Which best describes the reproductive history of a woman at 30 weeks gestation with a previous twin delivery and a Spontaneous termination of pregnancy at 27 weeks?





","Which best describes the reproductive history of a woman at 30 weeks gestation with a previous twin delivery and a Spontaneous termination of pregnancy at 27 weeks?





","{""option1"": ""G3P3 +0."", ""option2"": ""G3P1+1."", ""option3"": ""G4P3+0."", ""option4"": ""G4P2+1."", ""option5"": ""G3P2+1.""}",option2,,Obstetrics_and_Gynecology,No,0.0,0.0,1.0,expert,0.0,,0.0,,,,,,,v3
15099,905a6e6073b110eba109a703d58099b0df59216bba177ff127211d39c9759924,test,Female,Medicine,Licensed Professional,NG,mcq,,"A nineteen-year-old-girl is admitted with pelvic pain, a positive pregnancy test and a 3 cm viable ectopic pregnancy seen in the right fallopian tube on ultrasound. She has already had a left salpingectomy for a previous ectopic. The best management would be:
 




","A nineteen-year-old-girl is admitted with pelvic pain, a positive pregnancy test and a 3 cm viable ectopic pregnancy seen in the right fallopian tube on ultrasound. She has already had a left salpingectomy for a previous ectopic. The best management would be:
 




","{""option1"": ""Laparoscopic salpingectomy."", ""option2"": ""Conservative management with serial \u03b2HCGs."", ""option3"": ""Laparotomy."", ""option4"": ""Laparoscopic salpingostomy"", ""option5"": ""Methotrexate.""}",option4,,Obstetrics_and_Gynecology,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v3
15100,c91b13bbdad793dbe4af486e767752fe56f70684b4fc8cb5cff4b858d8df432c,test,Female,Medicine,Licensed Professional,NG,mcq,,"The hormone best used as a measurement of ovarian reserve is:
 


 

","The hormone best used as a measurement of ovarian reserve is:
 


 

","{""option1"": ""FSH."", ""option2"": ""Oestradiol."", ""option3"": ""AMH"", ""option4"": ""LH."", ""option5"": ""Progesterone""}",option3,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15101,241cc9177323629e48cecaf25e574225c55ff0150e9c1d0728efa4f8d50957fe,test,Female,Medicine,Licensed Professional,NG,mcq,,"Fetal and neonatal effects of Rhesus isoimmunisation include the following except


","Fetal and neonatal effects of Rhesus isoimmunisation include the following except


","{""option1"": ""Anencephaly."", ""option2"": ""Kernicterus"", ""option3"": ""Hydrops fetalis"", ""option4"": ""Spontaneous abortion"", ""option5"": ""Intrauterine fetal death""}",option1,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
